Column1,code_2,Unnamed: 2,description_2,code_3,description_3,id,link,Category
444,I63,,Cerebral infarction,I63.033,Cerebral infarction due to thrombosis of bilateral carotid arteries,8b4808b3-c0d9-58da-b5c1-85fff54242d1,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.033,Cerebral Infarction
445,I63,,Cerebral infarction,I63.039,Cerebral infarction due to thrombosis of unspecified carotid artery,b230af21-cc3b-58ef-8db2-32cda0b7a38d,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.039,Cerebral Infarction
447,I63,,Cerebral infarction,I63.113,Cerebral infarction due to embolism of bilateral vertebral arteries,94630cc7-1d73-5522-b024-815609cd3c7c,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.113,Cerebral Infarction
448,I63,,Cerebral infarction,I63.119,Cerebral infarction due to embolism of unspecified vertebral artery,8ba33df2-ff9e-5ee6-ae0e-7d3ab9e149d9,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.119,Cerebral Infarction
454,I63,,Cerebral infarction,I63.139,Cerebral infarction due to embolism of unspecified carotid artery,58c4173a-d77f-5d47-b86a-a5e24e03e41c,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.139,Cerebral Infarction
456,I63,,Cerebral infarction,I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries,937a5694-87fc-583e-af36-e6cae19648f0,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.2,Cerebral Infarction
457,I63,,Cerebral infarction,I63.20,Cerebral infarction due to unspecified occlusion or stenosis of unspecified precerebral arteries,1621a70e-e3a7-5cfc-8b4e-0d0139d9e5a5,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.20,Cerebral Infarction
458,I63,,Cerebral infarction,I63.21,Cerebral infarction due to unspecified occlusion or stenosis of vertebral arteries,acc48957-b864-5776-8d35-ef2503ab2c20,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.21,Cerebral Infarction
459,I63,,Cerebral infarction,I63.211,Cerebral infarction due to unspecified occlusion or stenosis of right vertebral artery,99eb98a1-c001-5438-bac0-8da78f4d7ad3,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.211,Cerebral Infarction
460,I63,,Cerebral infarction,I63.212,Cerebral infarction due to unspecified occlusion or stenosis of left vertebral artery,6e3ea001-6c42-52dd-8fa9-f03d8924dc70,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.212,Cerebral Infarction
461,I63,,Cerebral infarction,I63.213,Cerebral infarction due to unspecified occlusion or stenosis of bilateral vertebral arteries,59acee05-ad77-5d52-9441-3e3190d04f3b,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.213,Cerebral Infarction
462,I63,,Cerebral infarction,I63.219,Cerebral infarction due to unspecified occlusion or stenosis of unspecified vertebral artery,e8154c22-cbfb-52fb-87ee-0eb98d3c0359,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.219,Cerebral Infarction
463,I63,,Cerebral infarction,I63.22,Cerebral infarction due to unspecified occlusion or stenosis of basilar artery,f2ce947e-36d6-5fc3-aa76-31fcb680a50e,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.22,Cerebral Infarction
464,I63,,Cerebral infarction,I63.23,Cerebral infarction due to unspecified occlusion or stenosis of carotid arteries,73ff0178-f827-5ede-9b33-d5972bbf7924,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.23,Cerebral Infarction
465,I63,,Cerebral infarction,I63.231,Cerebral infarction due to unspecified occlusion or stenosis of right carotid arteries,4020f0b7-caff-5e30-bb3b-c4065ab6aabb,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.231,Cerebral Infarction
466,I63,,Cerebral infarction,I63.232,Cerebral infarction due to unspecified occlusion or stenosis of left carotid arteries,0d5741a9-d681-5a13-b882-22d01bf47068,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.232,Cerebral Infarction
467,I63,,Cerebral infarction,I63.233,Cerebral infarction due to unspecified occlusion or stenosis of bilateral carotid arteries,60b6f988-643f-5db8-bc2b-2c8225334df4,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.233,Cerebral Infarction
468,I63,,Cerebral infarction,I63.239,Cerebral infarction due to unspecified occlusion or stenosis of unspecified carotid artery,e8424740-3ba0-5147-8dcd-ef1d15fabe02,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.239,Cerebral Infarction
1,E78,,Disorders of lipoprotein metabolism and other lipidemias,E78.0,Pure hypercholesterolemia,7a5e8d2a-58fb-5d7f-ab12-411d118dfac5,https://www.icd10data.com//ICD10CM/Codes/E00-E89/E70-E88/E78-/E78.0,Lipid Disorder
469,I63,,Cerebral infarction,I63.29,Cerebral infarction due to unspecified occlusion or stenosis of other precerebral arteries,dc7a1150-ac85-5aec-b4e6-062491f86179,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.29,Cerebral Infarction
493,I63,,Cerebral infarction,I63.4,Cerebral infarction due to embolism of cerebral arteries,725a08e5-e369-515e-935f-a6c9be371aae,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.4,Cerebral Infarction
494,I63,,Cerebral infarction,I63.40,Cerebral infarction due to embolism of unspecified cerebral artery,2129f594-f7a6-5f5f-8ac7-892418adddea,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.40,Cerebral Infarction
495,I63,,Cerebral infarction,I63.41,Cerebral infarction due to embolism of middle cerebral artery,f939b722-528e-5f72-82c9-3beade237c32,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.41,Cerebral Infarction
496,I63,,Cerebral infarction,I63.411,Cerebral infarction due to embolism of right middle cerebral artery,de3c1d05-aa94-5cf3-a9e9-f52483c7ac22,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.411,Cerebral Infarction
497,I63,,Cerebral infarction,I63.412,Cerebral infarction due to embolism of left middle cerebral artery,11bea464-4e84-5a3b-8aad-c77f86ea5d76,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.412,Cerebral Infarction
498,I63,,Cerebral infarction,I63.413,Cerebral infarction due to embolism of bilateral middle cerebral arteries,9cf0e7ee-554e-5b4f-9d59-09932cb7eabe,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.413,Cerebral Infarction
499,I63,,Cerebral infarction,I63.419,Cerebral infarction due to embolism of unspecified middle cerebral artery,6ecda897-24d7-5bc7-9520-3cdb4a2e2787,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.419,Cerebral Infarction
500,I63,,Cerebral infarction,I63.42,Cerebral infarction due to embolism of anterior cerebral artery,97c82d16-55ca-5a4a-b660-3e403f182e2b,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.42,Cerebral Infarction
501,I63,,Cerebral infarction,I63.421,Cerebral infarction due to embolism of right anterior cerebral artery,d036a334-112f-5e5b-a12f-fef5b689a6bf,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.421,Cerebral Infarction
502,I63,,Cerebral infarction,I63.422,Cerebral infarction due to embolism of left anterior cerebral artery,55af7cb8-747f-50e8-9cce-bafdad0934be,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.422,Cerebral Infarction
503,I63,,Cerebral infarction,I63.423,Cerebral infarction due to embolism of bilateral anterior cerebral arteries,b3ef11ec-b8a3-534e-bdbb-43d6876cd2b9,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.423,Cerebral Infarction
504,I63,,Cerebral infarction,I63.429,Cerebral infarction due to embolism of unspecified anterior cerebral artery,b12139bd-539d-547a-a032-0b4f6d915f6e,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.429,Cerebral Infarction
505,I63,,Cerebral infarction,I63.43,Cerebral infarction due to embolism of posterior cerebral artery,3a616248-f4c7-5dd8-95e9-4a7233f91b32,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.43,Cerebral Infarction
506,I63,,Cerebral infarction,I63.431,Cerebral infarction due to embolism of right posterior cerebral artery,d847021c-4490-5c33-a237-8fc55113177f,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.431,Cerebral Infarction
507,I63,,Cerebral infarction,I63.432,Cerebral infarction due to embolism of left posterior cerebral artery,fff72d3b-1225-5a7b-8d28-b4bf891507a2,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.432,Cerebral Infarction
508,I63,,Cerebral infarction,I63.433,Cerebral infarction due to embolism of bilateral posterior cerebral arteries,2a4ee6a9-51e8-5599-adb7-6fcffc7d7fd8,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.433,Cerebral Infarction
509,I63,,Cerebral infarction,I63.439,Cerebral infarction due to embolism of unspecified posterior cerebral artery,e02b8c92-0e1a-5638-9dda-ebc396d71765,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.439,Cerebral Infarction
510,I63,,Cerebral infarction,I63.44,Cerebral infarction due to embolism of cerebellar artery,b1191ab8-6b90-5fbb-bd52-4bc183afe237,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.44,Cerebral Infarction
511,I63,,Cerebral infarction,I63.441,Cerebral infarction due to embolism of right cerebellar artery,c030782c-d4ff-5a4a-b770-1111255f678a,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.441,Cerebral Infarction
512,I63,,Cerebral infarction,I63.442,Cerebral infarction due to embolism of left cerebellar artery,6d520721-8537-5dd5-8d8e-14384f4651d3,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.442,Cerebral Infarction
513,I63,,Cerebral infarction,I63.443,Cerebral infarction due to embolism of bilateral cerebellar arteries,c5349ca7-37c1-5f6f-8698-f41cb10127b3,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.443,Cerebral Infarction
514,I63,,Cerebral infarction,I63.449,Cerebral infarction due to embolism of unspecified cerebellar artery,72d06e21-a758-5fc1-b0c9-bd770c30a28f,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.449,Cerebral Infarction
515,I63,,Cerebral infarction,I63.49,Cerebral infarction due to embolism of other cerebral artery,6e7e123c-4898-5ab9-9fe8-1fc092e5456b,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.49,Cerebral Infarction
516,I63,,Cerebral infarction,I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,eb4aed5f-24a0-59f2-b140-c4db13129eb8,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.5,Cerebral Infarction
517,I63,,Cerebral infarction,I63.50,Cerebral infarction due to unspecified occlusion or stenosis of unspecified cerebral artery,7c1cad65-8589-5397-b275-07475ccba499,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.50,Cerebral Infarction
518,I63,,Cerebral infarction,I63.51,Cerebral infarction due to unspecified occlusion or stenosis of middle cerebral artery,4ab731fc-1b63-5ac0-a57b-9b37b3a98477,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.51,Cerebral Infarction
519,I63,,Cerebral infarction,I63.511,Cerebral infarction due to unspecified occlusion or stenosis of right middle cerebral artery,4b11429f-a0ef-53ce-b0cf-2311bb5f9f11,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.511,Cerebral Infarction
520,I63,,Cerebral infarction,I63.512,Cerebral infarction due to unspecified occlusion or stenosis of left middle cerebral artery,7ee73b5a-1731-5be5-9c16-57073ebc2a0c,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.512,Cerebral Infarction
521,I63,,Cerebral infarction,I63.513,Cerebral infarction due to unspecified occlusion or stenosis of bilateral middle cerebral arteries,5a53ef01-4019-580e-bdd4-e7d40821bcba,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.513,Cerebral Infarction
522,I63,,Cerebral infarction,I63.519,Cerebral infarction due to unspecified occlusion or stenosis of unspecified middle cerebral artery,bd7feaf0-61a7-5f56-92e3-71981ed2946e,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.519,Cerebral Infarction
523,I63,,Cerebral infarction,I63.52,Cerebral infarction due to unspecified occlusion or stenosis of anterior cerebral artery,ec6ddd05-201c-5a5b-bef6-9b6e1ec5b7b8,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.52,Cerebral Infarction
524,I63,,Cerebral infarction,I63.521,Cerebral infarction due to unspecified occlusion or stenosis of right anterior cerebral artery,93332813-1a41-5005-a550-74321556e4dd,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.521,Cerebral Infarction
525,I63,,Cerebral infarction,I63.522,Cerebral infarction due to unspecified occlusion or stenosis of left anterior cerebral artery,7d311f2b-2e57-5c2c-849b-19b48ed95422,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.522,Cerebral Infarction
526,I63,,Cerebral infarction,I63.523,Cerebral infarction due to unspecified occlusion or stenosis of bilateral anterior cerebral arteries,53ebb373-0ac4-566a-9920-243b172f9e38,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.523,Cerebral Infarction
527,I63,,Cerebral infarction,I63.529,Cerebral infarction due to unspecified occlusion or stenosis of unspecified anterior cerebral artery,054c3d9c-5370-5537-87a6-17523eba87da,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.529,Cerebral Infarction
528,I63,,Cerebral infarction,I63.53,Cerebral infarction due to unspecified occlusion or stenosis of posterior cerebral artery,f040acd2-af1c-507d-8e0e-62eb8764477a,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.53,Cerebral Infarction
529,I63,,Cerebral infarction,I63.531,Cerebral infarction due to unspecified occlusion or stenosis of right posterior cerebral artery,c2a3314b-adb2-5e54-ad0b-67004b620fea,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.531,Cerebral Infarction
530,I63,,Cerebral infarction,I63.532,Cerebral infarction due to unspecified occlusion or stenosis of left posterior cerebral artery,97f354b4-82cd-5bb8-a482-4b27ab166259,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.532,Cerebral Infarction
531,I63,,Cerebral infarction,I63.533,Cerebral infarction due to unspecified occlusion or stenosis of bilateral posterior cerebral arteries,a75ce812-cb96-53c8-b11a-14ed83d749e1,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.533,Cerebral Infarction
532,I63,,Cerebral infarction,I63.539,Cerebral infarction due to unspecified occlusion or stenosis of unspecified posterior cerebral artery,2194ad74-5814-574d-a421-732b8e03ac59,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.539,Cerebral Infarction
533,I63,,Cerebral infarction,I63.54,Cerebral infarction due to unspecified occlusion or stenosis of cerebellar artery,0a4d3cb4-b9a5-5bac-b0b6-3928845b2e3a,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.54,Cerebral Infarction
534,I63,,Cerebral infarction,I63.541,Cerebral infarction due to unspecified occlusion or stenosis of right cerebellar artery,c9e70866-bca6-51a6-aeca-fba58eda31ef,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.541,Cerebral Infarction
535,I63,,Cerebral infarction,I63.542,Cerebral infarction due to unspecified occlusion or stenosis of left cerebellar artery,6a4d2e6c-8ffc-56d6-83a6-4bfad87e22bb,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.542,Cerebral Infarction
536,I63,,Cerebral infarction,I63.543,Cerebral infarction due to unspecified occlusion or stenosis of bilateral cerebellar arteries,7e2057e9-ec69-51c3-99ec-7a181dd1a723,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.543,Cerebral Infarction
537,I63,,Cerebral infarction,I63.549,Cerebral infarction due to unspecified occlusion or stenosis of unspecified cerebellar artery,f619bd4a-b8b7-5977-91f2-0eff1fd46ab1,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.549,Cerebral Infarction
538,I63,,Cerebral infarction,I63.59,Cerebral infarction due to unspecified occlusion or stenosis of other cerebral artery,626bb591-0336-5687-b968-0b6e44cf08bd,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.59,Cerebral Infarction
539,I63,,Cerebral infarction,I63.6,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic",65548971-b7ae-5380-9380-fbd907e6d78b,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.6,Cerebral Infarction
541,I63,,Cerebral infarction,I63.81,Other cerebral infarction due to occlusion or stenosis of small artery,e17d4bd5-4e5f-5bf3-97d0-6ee78471cf43,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.81,Cerebral Infarction
542,I63,,Cerebral infarction,I63.89,Other cerebral infarction,59c78641-ed23-5bbd-8825-c1a259e7b0fa,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.89,Cerebral Infarction
543,I63,,Cerebral infarction,I63.9,"Cerebral infarction, unspecified",0623414b-0155-5e0b-acca-081c680e743c,https://www.icd10data.com//ICD10CM/Codes/I00-I99/I60-I69/I63-/I63.9,Cerebral Infarction
2,E78,,Disorders of lipoprotein metabolism and other lipidemias,E78.00,Pure hypercholesterolemia unspecified,0a1caa9b-1b07-5d6b-947e-90fe239ead0f,https://www.icd10data.com//ICD10CM/Codes/E00-E89/E70-E88/E78-/E78.00,Lipid Disorder
540,I63,,Cerebral infarction,I63.8,Other cerebral infarction,26c1f749-2d3e-5e8c-831b-64dc247027db,,Cerebral Infarction
7,E78,,Disorders of lipoprotein metabolism and other lipidemias,E78.4,Other hyperlipidemia,c9b23bd6-5677-5e53-b5f3-9fb71705c5c5,https://www.icd10data.com//ICD10CM/Codes/E00-E89/E70-E88/E78-/E78.4,Lipid Disorder
572,I66,,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction",I66.23,Occlusion and stenosis of bilateral posterior cerebral arteries,6f312504-e53b-5ac1-90d7-aec508c8c14f,,Cerebral Artery Stenosis
